0: {wait: 0.0, buy: 0.0} => [wait, buy]
(21, 247): {wait: 247.0, buy: 247.0} => [wait, buy]
(21, 248): {wait: 248.0, buy: 248.0} => [wait, buy]
(21, 249): {wait: 249.0, buy: 249.0} => [wait, buy]
(21, 250): {wait: 250.0, buy: 250.0} => [wait, buy]
(21, 251): {wait: 251.0, buy: 251.0} => [wait, buy]
(21, 252): {wait: 252.0, buy: 252.0} => [wait, buy]
(21, 253): {wait: 253.0, buy: 253.0} => [wait, buy]
(21, 254): {wait: 254.0, buy: 254.0} => [wait, buy]
(21, 255): {wait: 255.0, buy: 255.0} => [wait, buy]
(21, 256): {wait: 256.0, buy: 256.0} => [wait, buy]
(21, 257): {wait: 257.0, buy: 257.0} => [wait, buy]
(21, 258): {wait: 258.0, buy: 258.0} => [wait, buy]
(21, 259): {wait: 259.0, buy: 259.0} => [wait, buy]
(21, 260): {wait: 260.0, buy: 260.0} => [wait, buy]
(21, 261): {wait: 261.0, buy: 261.0} => [wait, buy]
(21, 262): {wait: 262.0, buy: 262.0} => [wait, buy]
(21, 263): {wait: 263.0, buy: 263.0} => [wait, buy]
(21, 264): {wait: 264.0, buy: 264.0} => [wait, buy]
(21, 265): {wait: 265.0, buy: 265.0} => [wait, buy]
(21, 266): {wait: 266.0, buy: 266.0} => [wait, buy]
(21, 267): {wait: 267.0, buy: 267.0} => [wait, buy]
(21, 268): {wait: 268.0, buy: 268.0} => [wait, buy]
(21, 269): {wait: 269.0, buy: 269.0} => [wait, buy]
(21, 270): {wait: 270.0, buy: 270.0} => [wait, buy]
(21, 271): {wait: 271.0, buy: 271.0} => [wait, buy]
(21, 272): {wait: 272.0, buy: 272.0} => [wait, buy]
(21, 273): {wait: 273.0, buy: 273.0} => [wait, buy]
(21, 274): {wait: 274.0, buy: 274.0} => [wait, buy]
(21, 275): {wait: 275.0, buy: 275.0} => [wait, buy]
(21, 276): {wait: 276.0, buy: 276.0} => [wait, buy]
(21, 277): {wait: 277.0, buy: 277.0} => [wait, buy]
(21, 278): {wait: 278.0, buy: 278.0} => [wait, buy]
(21, 279): {wait: 279.0, buy: 279.0} => [wait, buy]
(21, 280): {wait: 280.0, buy: 280.0} => [wait, buy]
(21, 281): {wait: 281.0, buy: 281.0} => [wait, buy]
(21, 282): {wait: 282.0, buy: 282.0} => [wait, buy]
(21, 283): {wait: 283.0, buy: 283.0} => [wait, buy]
(21, 284): {wait: 284.0, buy: 284.0} => [wait, buy]
(21, 285): {wait: 285.0, buy: 285.0} => [wait, buy]
(21, 286): {wait: 286.0, buy: 286.0} => [wait, buy]
(21, 287): {wait: 287.0, buy: 287.0} => [wait, buy]
(21, 288): {wait: 288.0, buy: 288.0} => [wait, buy]
(21, 289): {wait: 289.0, buy: 289.0} => [wait, buy]
(21, 290): {wait: 290.0, buy: 290.0} => [wait, buy]
(21, 291): {wait: 291.0, buy: 291.0} => [wait, buy]
(21, 292): {wait: 292.0, buy: 292.0} => [wait, buy]
(21, 293): {wait: 293.0, buy: 293.0} => [wait, buy]
(21, 294): {wait: 294.0, buy: 294.0} => [wait, buy]
(21, 295): {wait: 295.0, buy: 295.0} => [wait, buy]
(21, 296): {wait: 296.0, buy: 296.0} => [wait, buy]
(21, 297): {wait: 297.0, buy: 297.0} => [wait, buy]
(21, 298): {wait: 298.0, buy: 298.0} => [wait, buy]
(21, 299): {wait: 299.0, buy: 299.0} => [wait, buy]
(21, 300): {wait: 300.0, buy: 300.0} => [wait, buy]
(21, 301): {wait: 301.0, buy: 301.0} => [wait, buy]
(21, 302): {wait: 302.0, buy: 302.0} => [wait, buy]
(21, 303): {wait: 303.0, buy: 303.0} => [wait, buy]
(21, 304): {wait: 304.0, buy: 304.0} => [wait, buy]
(21, 305): {wait: 305.0, buy: 305.0} => [wait, buy]
(21, 306): {wait: 306.0, buy: 306.0} => [wait, buy]
(21, 307): {wait: 307.0, buy: 307.0} => [wait, buy]
(21, 308): {wait: 308.0, buy: 308.0} => [wait, buy]
(21, 309): {wait: 309.0, buy: 309.0} => [wait, buy]
(21, 310): {wait: 310.0, buy: 310.0} => [wait, buy]
(21, 311): {wait: 311.0, buy: 311.0} => [wait, buy]
(21, 312): {wait: 312.0, buy: 312.0} => [wait, buy]
(21, 313): {wait: 313.0, buy: 313.0} => [wait, buy]
(21, 314): {wait: 314.0, buy: 314.0} => [wait, buy]
(21, 315): {wait: 315.0, buy: 315.0} => [wait, buy]
(21, 316): {wait: 316.0, buy: 316.0} => [wait, buy]
(21, 317): {wait: 317.0, buy: 317.0} => [wait, buy]
(21, 318): {wait: 318.0, buy: 318.0} => [wait, buy]
(21, 319): {wait: 319.0, buy: 319.0} => [wait, buy]
(21, 320): {wait: 320.0, buy: 320.0} => [wait, buy]
(21, 321): {wait: 321.0, buy: 321.0} => [wait, buy]
(21, 322): {wait: 322.0, buy: 322.0} => [wait, buy]
(21, 323): {wait: 323.0, buy: 323.0} => [wait, buy]
(21, 324): {wait: 324.0, buy: 324.0} => [wait, buy]
(21, 325): {wait: 325.0, buy: 325.0} => [wait, buy]
(21, 326): {wait: 326.0, buy: 326.0} => [wait, buy]
(21, 327): {wait: 327.0, buy: 327.0} => [wait, buy]
(21, 328): {wait: 328.0, buy: 328.0} => [wait, buy]
(21, 329): {wait: 329.0, buy: 329.0} => [wait, buy]
(21, 330): {wait: 330.0, buy: 330.0} => [wait, buy]
(21, 331): {wait: 331.0, buy: 331.0} => [wait, buy]
(21, 332): {wait: 332.0, buy: 332.0} => [wait, buy]
(21, 333): {wait: 333.0, buy: 333.0} => [wait, buy]
(21, 334): {wait: 334.0, buy: 334.0} => [wait, buy]
(21, 335): {wait: 335.0, buy: 335.0} => [wait, buy]
(21, 336): {wait: 336.0, buy: 336.0} => [wait, buy]
(21, 337): {wait: 337.0, buy: 337.0} => [wait, buy]
(21, 338): {wait: 338.0, buy: 338.0} => [wait, buy]
(21, 339): {wait: 339.0, buy: 339.0} => [wait, buy]
(21, 340): {wait: 340.0, buy: 340.0} => [wait, buy]
(21, 341): {wait: 341.0, buy: 341.0} => [wait, buy]
(21, 342): {wait: 342.0, buy: 342.0} => [wait, buy]
(21, 343): {wait: 343.0, buy: 343.0} => [wait, buy]
(21, 344): {wait: 344.0, buy: 344.0} => [wait, buy]
(21, 345): {wait: 345.0, buy: 345.0} => [wait, buy]
(21, 346): {wait: 346.0, buy: 346.0} => [wait, buy]
(21, 347): {wait: 347.0, buy: 347.0} => [wait, buy]
(21, 348): {wait: 348.0, buy: 348.0} => [wait, buy]
(21, 349): {wait: 349.0, buy: 349.0} => [wait, buy]
(21, 350): {wait: 350.0, buy: 350.0} => [wait, buy]
(21, 351): {wait: 351.0, buy: 351.0} => [wait, buy]
(21, 352): {wait: 352.0, buy: 352.0} => [wait, buy]
(21, 353): {wait: 353.0, buy: 353.0} => [wait, buy]
(21, 354): {wait: 354.0, buy: 354.0} => [wait, buy]
(21, 355): {wait: 355.0, buy: 355.0} => [wait, buy]
(21, 356): {wait: 356.0, buy: 356.0} => [wait, buy]
(21, 357): {wait: 357.0, buy: 357.0} => [wait, buy]
(21, 358): {wait: 358.0, buy: 358.0} => [wait, buy]
(21, 359): {wait: 359.0, buy: 359.0} => [wait, buy]
(21, 360): {wait: 360.0, buy: 360.0} => [wait, buy]
(21, 361): {wait: 361.0, buy: 361.0} => [wait, buy]
(21, 362): {wait: 362.0, buy: 362.0} => [wait, buy]
(21, 363): {wait: 363.0, buy: 363.0} => [wait, buy]
(21, 364): {wait: 364.0, buy: 364.0} => [wait, buy]
(21, 365): {wait: 365.0, buy: 365.0} => [wait, buy]
(21, 366): {wait: 366.0, buy: 366.0} => [wait, buy]
(21, 367): {wait: 367.0, buy: 367.0} => [wait, buy]
(21, 368): {wait: 368.0, buy: 368.0} => [wait, buy]
(21, 369): {wait: 369.0, buy: 369.0} => [wait, buy]
(21, 370): {wait: 370.0, buy: 370.0} => [wait, buy]
(21, 371): {wait: 371.0, buy: 371.0} => [wait, buy]
(21, 372): {wait: 372.0, buy: 372.0} => [wait, buy]
(21, 373): {wait: 373.0, buy: 373.0} => [wait, buy]
(21, 374): {wait: 374.0, buy: 374.0} => [wait, buy]
(21, 375): {wait: 375.0, buy: 375.0} => [wait, buy]
(21, 376): {wait: 376.0, buy: 376.0} => [wait, buy]
(21, 377): {wait: 377.0, buy: 377.0} => [wait, buy]
(21, 378): {wait: 378.0, buy: 378.0} => [wait, buy]
(21, 379): {wait: 379.0, buy: 379.0} => [wait, buy]
(21, 380): {wait: 380.0, buy: 380.0} => [wait, buy]
(21, 381): {wait: 381.0, buy: 381.0} => [wait, buy]
(21, 382): {wait: 382.0, buy: 382.0} => [wait, buy]
(21, 383): {wait: 383.0, buy: 383.0} => [wait, buy]
(21, 384): {wait: 384.0, buy: 384.0} => [wait, buy]
(21, 385): {wait: 385.0, buy: 385.0} => [wait, buy]
(21, 386): {wait: 386.0, buy: 386.0} => [wait, buy]
(21, 387): {wait: 387.0, buy: 387.0} => [wait, buy]
(21, 388): {wait: 388.0, buy: 388.0} => [wait, buy]
(21, 389): {wait: 389.0, buy: 389.0} => [wait, buy]
(21, 390): {wait: 390.0, buy: 390.0} => [wait, buy]
(21, 391): {wait: 391.0, buy: 391.0} => [wait, buy]
(21, 392): {wait: 392.0, buy: 392.0} => [wait, buy]
(21, 393): {wait: 393.0, buy: 393.0} => [wait, buy]
(21, 394): {wait: 394.0, buy: 394.0} => [wait, buy]
(21, 395): {wait: 395.0, buy: 395.0} => [wait, buy]
(21, 396): {wait: 396.0, buy: 396.0} => [wait, buy]
(21, 397): {wait: 397.0, buy: 397.0} => [wait, buy]
(21, 398): {wait: 398.0, buy: 398.0} => [wait, buy]
(21, 399): {wait: 399.0, buy: 399.0} => [wait, buy]
(21, 400): {wait: 400.0, buy: 400.0} => [wait, buy]
(22, 195): {wait: 195.0, buy: 195.0} => [wait, buy]
(22, 196): {wait: 196.0, buy: 196.0} => [wait, buy]
(22, 197): {wait: 197.0, buy: 197.0} => [wait, buy]
(22, 198): {wait: 198.0, buy: 198.0} => [wait, buy]
(22, 199): {wait: 199.0, buy: 199.0} => [wait, buy]
(22, 200): {wait: 200.0, buy: 200.0} => [wait, buy]
(22, 201): {wait: 201.0, buy: 201.0} => [wait, buy]
(22, 202): {wait: 202.0, buy: 202.0} => [wait, buy]
(22, 203): {wait: 203.0, buy: 203.0} => [wait, buy]
(22, 204): {wait: 204.0, buy: 204.0} => [wait, buy]
(22, 205): {wait: 205.0, buy: 205.0} => [wait, buy]
(22, 206): {wait: 206.0, buy: 206.0} => [wait, buy]
(22, 207): {wait: 207.0, buy: 207.0} => [wait, buy]
(22, 208): {wait: 208.0, buy: 208.0} => [wait, buy]
(22, 209): {wait: 209.0, buy: 209.0} => [wait, buy]
(22, 210): {wait: 210.0, buy: 210.0} => [wait, buy]
(22, 211): {wait: 211.0, buy: 211.0} => [wait, buy]
(22, 212): {wait: 212.0, buy: 212.0} => [wait, buy]
(22, 213): {wait: 213.0, buy: 213.0} => [wait, buy]
(22, 214): {wait: 214.0, buy: 214.0} => [wait, buy]
(22, 215): {wait: 215.0, buy: 215.0} => [wait, buy]
(22, 216): {wait: 216.0, buy: 216.0} => [wait, buy]
(22, 217): {wait: 217.0, buy: 217.0} => [wait, buy]
(22, 218): {wait: 218.0, buy: 218.0} => [wait, buy]
(22, 219): {wait: 219.0, buy: 219.0} => [wait, buy]
(22, 220): {wait: 220.0, buy: 220.0} => [wait, buy]
(22, 221): {wait: 221.0, buy: 221.0} => [wait, buy]
(22, 222): {wait: 222.0, buy: 222.0} => [wait, buy]
(22, 223): {wait: 223.0, buy: 223.0} => [wait, buy]
(22, 224): {wait: 224.0, buy: 224.0} => [wait, buy]
(22, 225): {wait: 225.0, buy: 225.0} => [wait, buy]
(22, 226): {wait: 226.0, buy: 226.0} => [wait, buy]
(22, 227): {wait: 227.0, buy: 227.0} => [wait, buy]
(22, 228): {wait: 228.0, buy: 228.0} => [wait, buy]
(22, 229): {wait: 229.0, buy: 229.0} => [wait, buy]
(22, 230): {wait: 230.0, buy: 230.0} => [wait, buy]
(22, 231): {wait: 231.0, buy: 231.0} => [wait, buy]
(22, 232): {wait: 232.0, buy: 232.0} => [wait, buy]
(22, 233): {wait: 233.0, buy: 233.0} => [wait, buy]
(22, 234): {wait: 234.0, buy: 234.0} => [wait, buy]
(22, 235): {wait: 235.0, buy: 235.0} => [wait, buy]
(22, 236): {wait: 236.0, buy: 236.0} => [wait, buy]
(22, 237): {wait: 237.0, buy: 237.0} => [wait, buy]
(22, 238): {wait: 238.0, buy: 238.0} => [wait, buy]
(22, 239): {wait: 239.0, buy: 239.0} => [wait, buy]
(22, 240): {wait: 240.0, buy: 240.0} => [wait, buy]
(22, 241): {wait: 241.0, buy: 241.0} => [wait, buy]
(22, 242): {wait: 242.0, buy: 242.0} => [wait, buy]
(22, 243): {wait: 243.0, buy: 243.0} => [wait, buy]
(22, 244): {wait: 244.0, buy: 244.0} => [wait, buy]
(22, 245): {wait: 245.0, buy: 245.0} => [wait, buy]
(22, 246): {wait: 246.0, buy: 246.0} => [wait, buy]
(22, 247): {wait: 247.0, buy: 247.0} => [wait, buy]
(22, 248): {wait: 248.0, buy: 248.0} => [wait, buy]
(22, 249): {wait: 249.0, buy: 249.0} => [wait, buy]
(22, 250): {wait: 250.0, buy: 250.0} => [wait, buy]
(22, 251): {wait: 251.0, buy: 251.0} => [wait, buy]
(22, 252): {wait: 252.0, buy: 252.0} => [wait, buy]
(22, 253): {wait: 253.0, buy: 253.0} => [wait, buy]
(22, 254): {wait: 254.0, buy: 254.0} => [wait, buy]
(22, 255): {wait: 255.0, buy: 255.0} => [wait, buy]
(22, 256): {wait: 256.0, buy: 256.0} => [wait, buy]
(22, 257): {wait: 257.0, buy: 257.0} => [wait, buy]
(22, 258): {wait: 258.0, buy: 258.0} => [wait, buy]
(22, 259): {wait: 259.0, buy: 259.0} => [wait, buy]
(22, 260): {wait: 260.0, buy: 260.0} => [wait, buy]
(22, 261): {wait: 261.0, buy: 261.0} => [wait, buy]
(22, 262): {wait: 262.0, buy: 262.0} => [wait, buy]
(22, 263): {wait: 263.0, buy: 263.0} => [wait, buy]
(22, 264): {wait: 264.0, buy: 264.0} => [wait, buy]
(22, 265): {wait: 265.0, buy: 265.0} => [wait, buy]
(22, 266): {wait: 266.0, buy: 266.0} => [wait, buy]
(22, 267): {wait: 267.0, buy: 267.0} => [wait, buy]
(22, 268): {wait: 268.0, buy: 268.0} => [wait, buy]
(22, 269): {wait: 269.0, buy: 269.0} => [wait, buy]
(22, 270): {wait: 270.0, buy: 270.0} => [wait, buy]
(22, 271): {wait: 271.0, buy: 271.0} => [wait, buy]
(22, 272): {wait: 272.0, buy: 272.0} => [wait, buy]
(22, 273): {wait: 273.0, buy: 273.0} => [wait, buy]
(22, 274): {wait: 274.0, buy: 274.0} => [wait, buy]
(22, 275): {wait: 275.0, buy: 275.0} => [wait, buy]
(22, 276): {wait: 276.0, buy: 276.0} => [wait, buy]
(22, 277): {wait: 277.0, buy: 277.0} => [wait, buy]
(22, 278): {wait: 278.0, buy: 278.0} => [wait, buy]
(22, 279): {wait: 279.0, buy: 279.0} => [wait, buy]
(22, 280): {wait: 280.0, buy: 280.0} => [wait, buy]
(22, 281): {wait: 281.0, buy: 281.0} => [wait, buy]
(22, 282): {wait: 282.0, buy: 282.0} => [wait, buy]
(22, 283): {wait: 283.0, buy: 283.0} => [wait, buy]
(22, 284): {wait: 284.0, buy: 284.0} => [wait, buy]
(22, 285): {wait: 285.0, buy: 285.0} => [wait, buy]
(22, 286): {wait: 286.0, buy: 286.0} => [wait, buy]
(22, 287): {wait: 287.0, buy: 287.0} => [wait, buy]
(22, 288): {wait: 288.0, buy: 288.0} => [wait, buy]
(22, 289): {wait: 289.0, buy: 289.0} => [wait, buy]
(22, 290): {wait: 290.0, buy: 290.0} => [wait, buy]
(22, 291): {wait: 291.0, buy: 291.0} => [wait, buy]
(22, 292): {wait: 292.0, buy: 292.0} => [wait, buy]
(22, 293): {wait: 293.0, buy: 293.0} => [wait, buy]
(22, 294): {wait: 294.0, buy: 294.0} => [wait, buy]
(22, 295): {wait: 295.0, buy: 295.0} => [wait, buy]
(22, 296): {wait: 296.0, buy: 296.0} => [wait, buy]
(22, 297): {wait: 297.0, buy: 297.0} => [wait, buy]
(22, 298): {wait: 298.0, buy: 298.0} => [wait, buy]
(22, 299): {wait: 299.0, buy: 299.0} => [wait, buy]
(22, 300): {wait: 300.0, buy: 300.0} => [wait, buy]
(22, 301): {wait: 301.0, buy: 301.0} => [wait, buy]
(22, 302): {wait: 302.0, buy: 302.0} => [wait, buy]
(22, 303): {wait: 303.0, buy: 303.0} => [wait, buy]
(22, 304): {wait: 304.0, buy: 304.0} => [wait, buy]
(22, 305): {wait: 305.0, buy: 305.0} => [wait, buy]
(22, 306): {wait: 306.0, buy: 306.0} => [wait, buy]
(22, 307): {wait: 307.0, buy: 307.0} => [wait, buy]
(22, 308): {wait: 308.0, buy: 308.0} => [wait, buy]
(22, 309): {wait: 309.0, buy: 309.0} => [wait, buy]
(22, 310): {wait: 310.0, buy: 310.0} => [wait, buy]
(22, 311): {wait: 311.0, buy: 311.0} => [wait, buy]
(22, 312): {wait: 312.0, buy: 312.0} => [wait, buy]
(22, 313): {wait: 313.0, buy: 313.0} => [wait, buy]
(22, 314): {wait: 314.0, buy: 314.0} => [wait, buy]
(22, 315): {wait: 315.0, buy: 315.0} => [wait, buy]
(22, 316): {wait: 316.0, buy: 316.0} => [wait, buy]
(22, 317): {wait: 317.0, buy: 317.0} => [wait, buy]
(22, 318): {wait: 318.0, buy: 318.0} => [wait, buy]
(22, 319): {wait: 319.0, buy: 319.0} => [wait, buy]
(22, 320): {wait: 320.0, buy: 320.0} => [wait, buy]
(22, 321): {wait: 321.0, buy: 321.0} => [wait, buy]
(22, 322): {wait: 322.0, buy: 322.0} => [wait, buy]
(22, 323): {wait: 323.0, buy: 323.0} => [wait, buy]
(22, 324): {wait: 324.0, buy: 324.0} => [wait, buy]
(22, 325): {wait: 325.0, buy: 325.0} => [wait, buy]
(22, 326): {wait: 326.0, buy: 326.0} => [wait, buy]
(22, 327): {wait: 327.0, buy: 327.0} => [wait, buy]
(22, 328): {wait: 328.0, buy: 328.0} => [wait, buy]
(22, 329): {wait: 329.0, buy: 329.0} => [wait, buy]
(22, 330): {wait: 330.0, buy: 330.0} => [wait, buy]
(22, 331): {wait: 331.0, buy: 331.0} => [wait, buy]
(22, 332): {wait: 332.0, buy: 332.0} => [wait, buy]
(22, 333): {wait: 333.0, buy: 333.0} => [wait, buy]
(22, 334): {wait: 334.0, buy: 334.0} => [wait, buy]
(22, 335): {wait: 335.0, buy: 335.0} => [wait, buy]
(22, 336): {wait: 336.0, buy: 336.0} => [wait, buy]
(22, 337): {wait: 337.0, buy: 337.0} => [wait, buy]
(22, 338): {wait: 338.0, buy: 338.0} => [wait, buy]
(22, 339): {wait: 339.0, buy: 339.0} => [wait, buy]
(22, 340): {wait: 340.0, buy: 340.0} => [wait, buy]
(22, 341): {wait: 341.0, buy: 341.0} => [wait, buy]
(22, 342): {wait: 342.0, buy: 342.0} => [wait, buy]
(22, 343): {wait: 343.0, buy: 343.0} => [wait, buy]
(22, 344): {wait: 344.0, buy: 344.0} => [wait, buy]
(22, 345): {wait: 345.0, buy: 345.0} => [wait, buy]
(22, 346): {wait: 346.0, buy: 346.0} => [wait, buy]
(22, 347): {wait: 347.0, buy: 347.0} => [wait, buy]
(22, 348): {wait: 348.0, buy: 348.0} => [wait, buy]
(22, 349): {wait: 349.0, buy: 349.0} => [wait, buy]
(22, 350): {wait: 350.0, buy: 350.0} => [wait, buy]
(22, 351): {wait: 351.0, buy: 351.0} => [wait, buy]
(22, 352): {wait: 352.0, buy: 352.0} => [wait, buy]
(22, 353): {wait: 353.0, buy: 353.0} => [wait, buy]
(22, 354): {wait: 354.0, buy: 354.0} => [wait, buy]
(22, 355): {wait: 355.0, buy: 355.0} => [wait, buy]
(22, 356): {wait: 356.0, buy: 356.0} => [wait, buy]
(22, 357): {wait: 357.0, buy: 357.0} => [wait, buy]
(22, 358): {wait: 358.0, buy: 358.0} => [wait, buy]
(22, 359): {wait: 359.0, buy: 359.0} => [wait, buy]
(22, 360): {wait: 360.0, buy: 360.0} => [wait, buy]
(22, 361): {wait: 361.0, buy: 361.0} => [wait, buy]
(22, 362): {wait: 362.0, buy: 362.0} => [wait, buy]
(22, 363): {wait: 363.0, buy: 363.0} => [wait, buy]
(22, 364): {wait: 364.0, buy: 364.0} => [wait, buy]
(22, 365): {wait: 365.0, buy: 365.0} => [wait, buy]
(22, 366): {wait: 366.0, buy: 366.0} => [wait, buy]
(22, 367): {wait: 367.0, buy: 367.0} => [wait, buy]
(22, 368): {wait: 368.0, buy: 368.0} => [wait, buy]
(22, 369): {wait: 369.0, buy: 369.0} => [wait, buy]
(22, 370): {wait: 370.0, buy: 370.0} => [wait, buy]
(22, 371): {wait: 371.0, buy: 371.0} => [wait, buy]
(22, 372): {wait: 372.0, buy: 372.0} => [wait, buy]
(22, 373): {wait: 373.0, buy: 373.0} => [wait, buy]
(22, 374): {wait: 374.0, buy: 374.0} => [wait, buy]
(22, 375): {wait: 375.0, buy: 375.0} => [wait, buy]
(22, 376): {wait: 376.0, buy: 376.0} => [wait, buy]
(22, 377): {wait: 377.0, buy: 377.0} => [wait, buy]
(22, 378): {wait: 378.0, buy: 378.0} => [wait, buy]
(22, 379): {wait: 379.0, buy: 379.0} => [wait, buy]
(22, 380): {wait: 380.0, buy: 380.0} => [wait, buy]
(22, 381): {wait: 381.0, buy: 381.0} => [wait, buy]
(22, 382): {wait: 382.0, buy: 382.0} => [wait, buy]
(22, 383): {wait: 383.0, buy: 383.0} => [wait, buy]
(22, 384): {wait: 384.0, buy: 384.0} => [wait, buy]
(22, 385): {wait: 385.0, buy: 385.0} => [wait, buy]
(22, 386): {wait: 386.0, buy: 386.0} => [wait, buy]
(22, 387): {wait: 387.0, buy: 387.0} => [wait, buy]
(22, 388): {wait: 388.0, buy: 388.0} => [wait, buy]
(22, 389): {wait: 389.0, buy: 389.0} => [wait, buy]
(22, 390): {wait: 390.0, buy: 390.0} => [wait, buy]
(22, 391): {wait: 391.0, buy: 391.0} => [wait, buy]
(22, 392): {wait: 392.0, buy: 392.0} => [wait, buy]
(22, 393): {wait: 393.0, buy: 393.0} => [wait, buy]
(22, 394): {wait: 394.0, buy: 394.0} => [wait, buy]
(22, 395): {wait: 395.0, buy: 395.0} => [wait, buy]
(22, 396): {wait: 396.0, buy: 396.0} => [wait, buy]
(22, 397): {wait: 397.0, buy: 397.0} => [wait, buy]
(22, 398): {wait: 398.0, buy: 398.0} => [wait, buy]
(22, 399): {wait: 399.0, buy: 399.0} => [wait, buy]
(22, 400): {wait: 400.0, buy: 400.0} => [wait, buy]
(22, 401): {wait: 401.0, buy: 401.0} => [wait, buy]
(22, 402): {wait: 402.0, buy: 402.0} => [wait, buy]
(22, 403): {wait: 403.0, buy: 403.0} => [wait, buy]
(22, 404): {wait: 404.0, buy: 404.0} => [wait, buy]
(22, 405): {wait: 405.0, buy: 405.0} => [wait, buy]
(23, 190): {wait: 190.0, buy: 190.0} => [wait, buy]
(23, 191): {wait: 191.0, buy: 191.0} => [wait, buy]
(23, 192): {wait: 192.0, buy: 192.0} => [wait, buy]
(23, 193): {wait: 193.0, buy: 193.0} => [wait, buy]
(23, 194): {wait: 194.0, buy: 194.0} => [wait, buy]
(23, 195): {wait: 195.0, buy: 195.0} => [wait, buy]
(23, 196): {wait: 196.0, buy: 196.0} => [wait, buy]
(23, 197): {wait: 197.0, buy: 197.0} => [wait, buy]
(23, 198): {wait: 198.0, buy: 198.0} => [wait, buy]
(23, 199): {wait: 199.0, buy: 199.0} => [wait, buy]
(23, 200): {wait: 200.0, buy: 200.0} => [wait, buy]
(23, 201): {wait: 201.0, buy: 201.0} => [wait, buy]
(23, 202): {wait: 202.0, buy: 202.0} => [wait, buy]
(23, 203): {wait: 203.0, buy: 203.0} => [wait, buy]
(23, 204): {wait: 204.0, buy: 204.0} => [wait, buy]
(23, 205): {wait: 205.0, buy: 205.0} => [wait, buy]
(23, 206): {wait: 206.0, buy: 206.0} => [wait, buy]
(23, 207): {wait: 207.0, buy: 207.0} => [wait, buy]
(23, 208): {wait: 208.0, buy: 208.0} => [wait, buy]
(23, 209): {wait: 209.0, buy: 209.0} => [wait, buy]
(23, 210): {wait: 210.0, buy: 210.0} => [wait, buy]
(23, 211): {wait: 211.0, buy: 211.0} => [wait, buy]
(23, 212): {wait: 212.0, buy: 212.0} => [wait, buy]
(23, 213): {wait: 213.0, buy: 213.0} => [wait, buy]
(23, 214): {wait: 214.0, buy: 214.0} => [wait, buy]
(23, 215): {wait: 215.0, buy: 215.0} => [wait, buy]
(23, 216): {wait: 216.0, buy: 216.0} => [wait, buy]
(23, 217): {wait: 217.0, buy: 217.0} => [wait, buy]
(23, 218): {wait: 218.0, buy: 218.0} => [wait, buy]
(23, 219): {wait: 219.0, buy: 219.0} => [wait, buy]
(23, 220): {wait: 220.0, buy: 220.0} => [wait, buy]
(23, 221): {wait: 221.0, buy: 221.0} => [wait, buy]
(23, 222): {wait: 222.0, buy: 222.0} => [wait, buy]
(23, 223): {wait: 223.0, buy: 223.0} => [wait, buy]
(23, 224): {wait: 224.0, buy: 224.0} => [wait, buy]
(23, 225): {wait: 225.0, buy: 225.0} => [wait, buy]
(23, 226): {wait: 226.0, buy: 226.0} => [wait, buy]
(23, 227): {wait: 227.0, buy: 227.0} => [wait, buy]
(23, 228): {wait: 228.0, buy: 228.0} => [wait, buy]
(23, 229): {wait: 229.0, buy: 229.0} => [wait, buy]
(23, 230): {wait: 230.0, buy: 230.0} => [wait, buy]
(23, 231): {wait: 231.0, buy: 231.0} => [wait, buy]
(23, 232): {wait: 232.0, buy: 232.0} => [wait, buy]
(23, 233): {wait: 233.0, buy: 233.0} => [wait, buy]
(23, 234): {wait: 234.0, buy: 234.0} => [wait, buy]
(23, 235): {wait: 235.0, buy: 235.0} => [wait, buy]
(23, 236): {wait: 236.0, buy: 236.0} => [wait, buy]
(23, 237): {wait: 237.0, buy: 237.0} => [wait, buy]
(23, 238): {wait: 238.0, buy: 238.0} => [wait, buy]
(23, 239): {wait: 239.0, buy: 239.0} => [wait, buy]
(23, 240): {wait: 240.0, buy: 240.0} => [wait, buy]
(23, 241): {wait: 241.0, buy: 241.0} => [wait, buy]
(23, 242): {wait: 242.0, buy: 242.0} => [wait, buy]
(23, 243): {wait: 243.0, buy: 243.0} => [wait, buy]
(23, 244): {wait: 244.0, buy: 244.0} => [wait, buy]
(23, 245): {wait: 245.0, buy: 245.0} => [wait, buy]
(23, 246): {wait: 246.0, buy: 246.0} => [wait, buy]
(23, 247): {wait: 247.0, buy: 247.0} => [wait, buy]
(23, 248): {wait: 248.0, buy: 248.0} => [wait, buy]
(23, 249): {wait: 249.0, buy: 249.0} => [wait, buy]
(23, 250): {wait: 250.0, buy: 250.0} => [wait, buy]
(23, 251): {wait: 251.0, buy: 251.0} => [wait, buy]
(23, 252): {wait: 252.0, buy: 252.0} => [wait, buy]
(23, 253): {wait: 253.0, buy: 253.0} => [wait, buy]
(23, 254): {wait: 254.0, buy: 254.0} => [wait, buy]
